x,y,date,id
710869.013227338,7946869.59959806,2010-06-16T11:15:00Z,AG268
710842.6069438085,7946868.785666961,2010-06-16T11:30:00Z,AG268
710840.4954245179,7946868.80910816,2010-06-16T11:45:00Z,AG268
710842.6069438085,7946868.785666961,2010-06-16T12:00:00Z,AG268
710843.6627034611,7946868.77394627,2010-06-16T12:15:00Z,AG268
710846.1674776209,7946904.17341056,2010-06-16T12:30:00Z,AG268
710860.9481410509,7946904.00931553,2010-06-16T12:45:00Z,AG268
710893.8242586852,7946916.92951359,2010-06-16T13:00:00Z,AG268
710898.0841852963,7946920.20351827,2010-06-16T13:15:00Z,AG268
711025.7454270559,7946911.03578231,2010-06-16T13:30:00Z,AG268
711152.670855727,7946930.660065351,2010-06-16T13:45:00Z,AG268
711203.2244740111,7946919.02691873,2010-06-16T14:00:00Z,AG268
711308.028442697,7946943.32459446,2010-06-16T14:15:00Z,AG268
711338.8057971929,7946957.37451943,2010-06-16T14:30:00Z,AG268
711399.0215052679,7946960.02570709,2010-06-16T14:45:00Z,AG268
711451.908493544,7946968.29382938,2010-06-16T15:00:00Z,AG268
711469.462154301,7946932.67099699,2010-06-16T15:15:00Z,AG268
711477.4275782739,7946889.405162079,2010-06-16T15:30:00Z,AG268
711498.3209738419,7946869.244588561,2010-06-16T15:45:00Z,AG268
711522.5542157323,7946864.54628206,2010-06-16T16:00:00Z,AG268
711539.4464269929,7946864.358138621,2010-06-16T16:15:00Z,AG268
711567.7547324832,7946846.32909988,2010-06-16T16:30:00Z,AG268
711571.8544638078,7946835.21235927,2010-06-16T16:45:00Z,AG268
711587.5922289339,7946826.18017439,2010-06-16T17:00:00Z,AG268
711585.3327131164,7946812.92006299,2010-06-16T17:15:00Z,AG268
711602.1508811992,7946806.09004059,2010-06-16T17:30:00Z,AG268
711631.5888173091,7946794.690947541,2010-06-16T17:45:00Z,AG268
711645.301359773,7946793.43102831,2010-06-16T18:00:00Z,AG268
711760.0089211928,7946758.9390983,2010-06-16T18:15:00Z,AG268
711853.8109221439,7946743.50050787,2010-06-16T18:30:00Z,AG268
711925.997791327,7946778.12258308,2010-06-16T18:45:00Z,AG268
711934.3203421349,7946766.95861494,2010-06-16T19:00:00Z,AG268
711960.5290186482,7946750.05947353,2010-06-16T19:15:00Z,AG268
711979.6315346431,7946758.70313528,2010-06-16T19:30:00Z,AG268
712093.7772511487,7946768.49978986,2010-06-16T19:45:00Z,AG268
712117.0781783111,7946774.8822128195,2010-06-16T20:00:00Z,AG268
712141.224672907,7946762.43428182,2010-06-16T20:15:00Z,AG268
712151.831746745,7946766.74423473,2010-06-16T20:30:00Z,AG268
712163.1730491839,7946742.26109757,2010-06-16T20:45:00Z,AG268
712159.8944684418,7946732.33372746,2010-06-16T21:00:00Z,AG268
712172.5759483741,7946733.299159951,2010-06-16T21:15:00Z,AG268
712208.4594033031,7946731.79111044,2010-06-16T21:30:00Z,AG268
712207.3294261008,7946725.16107011,2010-06-16T21:45:00Z,AG268
712230.7169519139,7946739.292164041,2010-06-16T22:00:00Z,AG268
712237.1875962311,7946751.39807547,2010-06-16T22:15:00Z,AG268
712259.333829654,7946748.93634,2010-06-16T22:30:00Z,AG268
712253.1229859069,7946760.07687114,2010-06-16T22:45:00Z,AG268
712234.2801035929,7946774.67990583,2010-06-16T23:00:00Z,AG268
712217.3013212561,7946767.11986478,2010-06-16T23:15:00Z,AG268
712215.189798092,7946767.143459999,2010-06-16T23:30:00Z,AG268
712205.9229588291,7946788.28212049,2010-06-16T23:45:00Z,AG268
712223.9822568641,7946798.04432106,2010-06-17T00:00:00Z,AG268
712241.954976784,7946800.05769488,2010-06-17T00:15:00Z,AG268
712242.9983691177,7946798.93892294,2010-06-17T00:30:00Z,AG268
712242.0168324973,7946805.59256014,2010-06-17T00:45:00Z,AG268
712238.9979917669,7946818.911632681,2010-06-17T01:00:00Z,AG268
712240.2269486899,7946834.39745631,2010-06-17T01:15:00Z,AG268
712248.8710129329,7946852.014634579,2010-06-17T01:30:00Z,AG268
712252.2486254551,7946870.79777922,2010-06-17T01:45:00Z,AG268
712248.087410505,7946876.37983997,2010-06-17T02:00:00Z,AG268
712249.2050336798,7946881.90290622,2010-06-17T02:15:00Z,AG268
712239.8391956479,7946894.18579563,2010-06-17T02:30:00Z,AG268
712234.300577922,7946870.99835439,2010-06-17T02:45:00Z,AG268
712236.3007791969,7946861.01200156,2010-06-17T03:00:00Z,AG268
712223.544988586,7946853.40476549,2010-06-17T03:15:00Z,AG268
712220.3776893498,7946853.44015784,2010-06-17T03:30:00Z,AG268
712221.421086137,7946852.32138755,2010-06-17T03:45:00Z,AG268
712225.532822479,7946842.31144107,2010-06-17T04:00:00Z,AG268
712203.1514738305,7946823.74064208,2010-06-17T04:15:00Z,AG268
712212.6533559551,7946823.63447058,2010-06-17T04:30:00Z,AG268
712173.3179895214,7946799.71752382,2010-06-17T04:45:00Z,AG268
712166.785541224,7946782.07673021,2010-06-17T05:00:00Z,AG268
712159.3828399163,7946781.05231957,2010-06-17T05:15:00Z,AG268
712149.8933476703,7946782.265439131,2010-06-17T05:30:00Z,AG268
712149.9922747149,7946791.12121988,2010-06-17T05:45:00Z,AG268
712142.3175305582,7946765.74340605,2010-06-17T06:00:00Z,AG268
712143.7736618859,7946707.050270451,2010-06-17T06:15:00Z,AG268
712137.0310444519,7946670.59093628,2010-06-17T06:30:00Z,AG268
712128.411882397,7946655.18766786,2010-06-17T06:45:00Z,AG268
712133.6411936199,7946650.70080983,2010-06-17T07:00:00Z,AG268
712109.78399708285,7946594.50465613,2010-06-17T07:15:00Z,AG268
712096.6822353269,7946555.90212516,2010-06-17T07:30:00Z,AG268
712078.4872344711,7946533.963133611,2010-06-17T07:45:00Z,AG268
712049.9449593138,7946530.960558701,2010-06-17T08:00:00Z,AG268
712035.0656075291,7946522.26983025,2010-06-17T08:15:00Z,AG268
712048.8397651701,7946526.54445903,2010-06-17T08:30:00Z,AG268
712051.9575595509,7946522.08120047,2010-06-17T08:45:00Z,AG268
712077.0111311348,7946496.337860281,2010-06-17T09:00:00Z,AG268
712081.0115655839,7946476.36518871,2010-06-17T09:15:00Z,AG268
712061.3900165281,7946421.228806181,2010-06-17T09:30:00Z,AG268
712065.3162607981,7946394.61430129,2010-06-17T09:45:00Z,AG268
712045.9915172957,7946366.04525085,2010-06-17T10:00:00Z,AG268
712031.9084263131,7946334.0963205,2010-06-17T10:15:00Z,AG268
711986.4922123189,7946238.28485281,2010-06-17T10:30:00Z,AG268
711962.8335810604,7946199.80014261,2010-06-17T10:45:00Z,AG268
711908.4532198249,7946057.59001347,2010-06-17T11:00:00Z,AG268
711896.5684657102,7946033.36625404,2010-06-17T11:15:00Z,AG268
711893.2159711567,7946016.79702509,2010-06-17T11:30:00Z,AG268
711887.8261804641,7946006.89319525,2010-06-17T11:45:00Z,AG268
711887.7396908491,7945999.14439112,2010-06-17T12:00:00Z,AG268
711879.1951129409,7945990.3828821,2010-06-17T12:15:00Z,AG268
711870.588768772,7945976.08651018,2010-06-17T12:30:00Z,AG268
711853.5614260859,7945964.09833624,2010-06-17T12:45:00Z,AG268
711838.4972960202,7945938.80292505,2010-06-17T13:00:00Z,AG268
711838.4725896087,7945936.5889814,2010-06-17T13:15:00Z,AG268
711828.872348723,7945927.83923548,2010-06-17T13:30:00Z,AG268
711828.8599960109,7945926.73226369,2010-06-17T13:45:00Z,AG268
711828.847643292,7945925.6252919,2010-06-17T14:00:00Z,AG268
711828.8970541278,7945930.05317906,2010-06-17T14:15:00Z,AG268
711828.798232354,7945921.19740473,2010-06-17T14:30:00Z,AG268
711792.1753147373,7945856.28658913,2010-06-17T14:45:00Z,AG268
711791.001937834,7945751.124275711,2010-06-17T15:00:00Z,AG268
711792.9774734682,7945738.92402679,2010-06-17T15:15:00Z,AG268
711802.4046776092,7945732.17617555,2010-06-17T15:30:00Z,AG268
711794.7553723401,7945709.012228139,2010-06-17T15:45:00Z,AG268
711746.8907260271,7945677.4400931,2010-06-17T16:00:00Z,AG268
711723.5048362224,7945663.30855504,2010-06-17T16:15:00Z,AG268
711709.7313798583,7945659.03375631,2010-06-17T16:30:00Z,AG268
711699.470731965,7945685.71882205,2010-06-17T16:45:00Z,AG268
711683.7093287371,7945692.53726582,2010-06-17T17:00:00Z,AG268
711685.8454182179,7945694.72766041,2010-06-17T17:15:00Z,AG268
711669.608504859,7945753.58550956,2010-06-17T17:30:00Z,AG268
711668.7873466872,7945774.62973378,2010-06-17T17:45:00Z,AG268
711663.6816461312,7945790.18619147,2010-06-17T18:00:00Z,AG268
711643.635610417,7945791.51682513,2010-06-17T18:15:00Z,AG268
711614.186965668,7945801.80913179,2010-06-17T18:30:00Z,AG268
711608.6863094771,7945781.94250408,2010-06-17T18:45:00Z,AG268
711599.1356178622,7945777.62054205,2010-06-17T19:00:00Z,AG268
711588.677303953,7945786.59399228,2010-06-17T19:15:00Z,AG268
711582.929888091,7945744.58794602,2010-06-17T19:30:00Z,AG268
711556.364627079,7945729.38454048,2010-06-17T19:45:00Z,AG268
711548.7649845829,7945710.64840608,2010-06-17T20:00:00Z,AG268
711572.9473520019,7945701.52199951,2010-06-17T20:15:00Z,AG268
711599.3151407,7945699.01384646,2010-06-17T20:30:00Z,AG268
711601.4141972942,7945697.88333709,2010-06-17T20:45:00Z,AG268
711617.0398660119,7945678.888284659,2010-06-17T21:00:00Z,AG268
711633.393728025,7945725.20450586,2010-06-17T21:15:00Z,AG268
711640.6725432631,7945715.1593685,2010-06-17T21:30:00Z,AG268
711635.455757829,7945720.75307985,2010-06-17T21:45:00Z,AG268
711639.715587518,7945724.02690807,2010-06-17T22:00:00Z,AG268
711637.5548152718,7945719.62256653,2010-06-17T22:15:00Z,AG268
711639.5921572881,7945712.95719783,2010-06-17T22:30:00Z,AG268
711632.412082831,7945731.85810265,2010-06-17T22:45:00Z,AG268
711628.8376802017,7945695.363372801,2010-06-17T23:00:00Z,AG268
711667.9355705432,7945698.24872416,2010-06-17T23:15:00Z,AG268
711682.6783212658,7945694.76298227,2010-06-17T23:30:00Z,AG268
711671.8497386801,7945670.527350999,2010-06-17T23:45:00Z,AG268
711693.7848039835,7945649.247640889,2010-06-18T00:00:00Z,AG268
711715.954431734,7945649.000358541,2010-06-18T00:15:00Z,AG268
711706.2432562391,7945630.287825321,2010-06-18T00:30:00Z,AG268
711719.843815317,7945619.06502316,2010-06-18T00:45:00Z,AG268
711711.2377331379,7945604.768602609,2010-06-18T01:00:00Z,AG268
711715.3493758081,7945594.75875457,2010-06-18T01:15:00Z,AG268
711702.656358064,7945592.6861222,2010-06-18T01:30:00Z,AG268
711689.8522226888,7945580.65073889,2010-06-18T01:45:00Z,AG268
711673.5600299771,7945539.869415521,2010-06-18T02:00:00Z,AG268
711662.533992109,7945497.92224378,2010-06-18T02:15:00Z,AG268
711658.138402386,7945482.4717398,2010-06-18T02:30:00Z,AG268
711622.9180789118,7945448.54413205,2010-06-18T02:45:00Z,AG268
711598.6496689019,7945449.92184123,2010-06-18T03:00:00Z,AG268
711580.5796130741,7945439.05222199,2010-06-18T03:15:00Z,AG268
711574.146779781,7945430.26707075,2010-06-18T03:30:00Z,AG268
711558.997000236,7945397.22270761,2010-06-18T03:45:00Z,AG268
711530.2221417229,7945373.1870816,2010-06-18T04:00:00Z,AG268
711509.8187601201,7945342.41546693,2010-06-18T04:15:00Z,AG268
711496.6818037608,7945300.49177099,2010-06-18T04:30:00Z,AG268
711520.6415424509,7945271.439902679,2010-06-18T04:45:00Z,AG268
711525.2906038968,7945214.92554971,2010-06-18T05:00:00Z,AG268
711569.894561836,7945143.57332503,2010-06-18T05:15:00Z,AG268
711540.8115023671,7945091.86346841,2010-06-18T05:30:00Z,AG268
711544.0468167372,7945003.25869489,2010-06-18T05:45:00Z,AG268
711543.8863694159,7944988.8680687,2010-06-18T06:00:00Z,AG268
711524.5019344699,7944954.76381355,2010-06-18T06:15:00Z,AG268
711539.0713153168,7944935.780528101,2010-06-18T06:30:00Z,AG268
711542.9483479778,7944904.73825052,2010-06-18T06:45:00Z,AG268
711548.4059042123,7944826.07265736,2010-06-18T07:00:00Z,AG268
711575.136778741,7944761.562233351,2010-06-18T07:15:00Z,AG268
711593.928523436,7944742.53178959,2010-06-18T07:30:00Z,AG268
711632.2835103619,7944678.99870152,2010-06-18T07:45:00Z,AG268
711654.2420359041,7944659.932852201,2010-06-18T08:00:00Z,AG268
711680.6140341777,7944563.320011739,2010-06-18T08:15:00Z,AG268
711696.5282359885,7944475.68069662,2010-06-18T08:30:00Z,AG268
711700.5160220631,7944454.601091771,2010-06-18T08:45:00Z,AG268
711722.0417320658,7944396.79108129,2010-06-18T09:00:00Z,AG268
711767.7724855827,7944332.06812726,2010-06-18T09:15:00Z,AG268
711704.8040836232,7944176.66845805,2010-06-18T09:30:00Z,AG268
711600.476959606,7944099.2279175,2010-06-18T09:45:00Z,AG268
711609.7057073273,7944074.76851763,2010-06-18T10:00:00Z,AG268
711598.7420282809,7944038.35621118,2010-06-18T10:15:00Z,AG268
711592.3466348781,7944032.892017961,2010-06-18T10:30:00Z,AG268
711608.1807250488,7944032.71534112,2010-06-18T10:45:00Z,AG268
711579.8704214299,7943955.53350311,2010-06-18T11:00:00Z,AG268
711523.744343094,7943845.44864379,2010-06-18T11:15:00Z,AG268
711469.1188911288,7943775.202893791,2010-06-18T11:30:00Z,AG268
711369.0485400965,7943605.8238559,2010-06-18T11:45:00Z,AG268
711348.893785181,7943597.19166308,2010-06-18T12:00:00Z,AG268
711172.8884304343,7943244.87818893,2010-06-18T12:15:00Z,AG268
710860.8365531621,7942619.51523407,2010-06-18T12:30:00Z,AG268
710541.0335155171,7941959.91487784,2010-06-18T12:45:00Z,AG268
710275.373300757,7941326.28052039,2010-06-18T13:00:00Z,AG268
709983.367973159,7940695.15042545,2010-06-18T13:15:00Z,AG268
709881.7907242107,7940577.8168207705,2010-06-18T13:30:00Z,AG268
709686.5524265628,7940676.29836411,2010-06-18T13:45:00Z,AG268
709694.1863994049,7940603.14507687,2010-06-18T14:00:00Z,AG268
709766.5554497571,7940561.38048993,2010-06-18T14:15:00Z,AG268
709691.903920178,7940587.67093295,2010-06-18T14:30:00Z,AG268
709665.9724741988,7940628.92093241,2010-06-18T14:45:00Z,AG268
709581.111089685,7940591.11209877,2010-06-18T15:00:00Z,AG268
709507.4061662095,7940512.21671487,2010-06-18T15:15:00Z,AG268
709590.4503858162,7940576.61637951,2010-06-18T15:30:00Z,AG268
709617.8663328124,7940574.09860645,2010-06-18T15:45:00Z,AG268
709915.5629851777,7940387.02053746,2010-06-18T16:00:00Z,AG268
709889.7670827671,7940345.236671071,2010-06-18T16:15:00Z,AG268
709881.9748243209,7940594.4213275,2010-06-18T16:30:00Z,AG268
709939.7411246912,7941139.58266641,2010-06-18T16:45:00Z,AG268
709975.2213632187,7941673.91993839,2010-06-18T17:00:00Z,AG268
709928.0303077009,7942082.96368753,2010-06-18T17:15:00Z,AG268
709927.5947149203,7942805.90571846,2010-06-18T17:30:00Z,AG268
709924.6156230993,7943490.12686992,2010-06-18T17:45:00Z,AG268
710017.194623133,7943842.26661497,2010-06-18T18:00:00Z,AG268
710039.4098786609,7943941.65959436,2010-06-18T18:15:00Z,AG268
710148.061013699,7944124.23459774,2010-06-18T18:30:00Z,AG268
710225.4260336009,7944341.47611101,2010-06-18T18:45:00Z,AG268
710269.1845905331,7944479.37871862,2010-06-18T19:00:00Z,AG268
710277.0034524694,7944518.04058803,2010-06-18T19:15:00Z,AG268
710271.0010090009,7944547.99885985,2010-06-18T19:30:00Z,AG268
710277.5307543797,7944660.85079684,2010-06-18T19:45:00Z,AG268
710275.8980207979,7944704.04583721,2010-06-18T20:00:00Z,AG268
710301.220697521,7944797.86873422,2010-06-18T20:15:00Z,AG268
710358.0411481229,7944875.84298875,2010-06-18T20:30:00Z,AG268
710375.2506252762,7944904.43680644,2010-06-18T20:45:00Z,AG268
710384.9846802452,7944925.36379753,2010-06-18T21:00:00Z,AG268
710384.321823431,7944960.79839512,2010-06-18T21:15:00Z,AG268
710429.5677853881,7945137.43289225,2010-06-18T21:30:00Z,AG268
710499.2663952749,7945234.08478271,2010-06-18T21:45:00Z,AG268
710534.7174773061,7945289.04659359,2010-06-18T22:00:00Z,AG268
710537.2341017202,7945325.55304002,2010-06-18T22:15:00Z,AG268
710531.4776874082,7945472.86145702,2010-06-18T22:30:00Z,AG268
710481.2348216351,7945607.37802434,2010-06-18T22:45:00Z,AG268
710475.2934247501,7945833.2925543,2010-06-18T23:00:00Z,AG268
710476.8155482928,7945875.34551604,2010-06-18T23:15:00Z,AG268
710459.678621461,7945948.60418212,2010-06-18T23:30:00Z,AG268
710460.2308870188,7945998.41759527,2010-06-18T23:45:00Z,AG268
710434.8566215079,7946090.588237779,2010-06-19T00:00:00Z,AG268
710435.1388379309,7946116.04842084,2010-06-19T00:15:00Z,AG268
710453.270070981,7946132.45394437,2010-06-19T00:30:00Z,AG268
