x,y,date,id
592349.5582935289,7881597.83733988,2010-06-25T01:20:00Z,AG195
592372.3679389501,7881496.182664221,2010-06-25T01:40:00Z,AG195
592371.820605437,7881493.708834771,2010-06-25T02:00:00Z,AG195
592402.481465851,7881485.44934616,2010-06-25T02:20:00Z,AG195
592477.5721716029,7881462.78196435,2010-06-25T02:40:00Z,AG195
592520.0273369331,7881459.866312211,2010-06-25T03:00:00Z,AG195
592676.3829285961,7881429.80887882,2010-06-25T03:20:00Z,AG195
592676.060869616,7881429.58536062,2010-06-25T03:40:00Z,AG195
592674.1432917891,7881431.171050621,2010-06-25T04:00:00Z,AG195
592691.5369874301,7881401.36420178,2010-06-25T04:20:00Z,AG195
592713.2197241571,7881394.725521531,2010-06-25T04:40:00Z,AG195
592708.4491053328,7881403.30509441,2010-06-25T05:00:00Z,AG195
592713.86384181,7881395.172556719,2010-06-25T05:20:00Z,AG195
592707.3248810911,7881371.34029877,2010-06-25T05:40:00Z,AG195
592671.7424221588,7881548.93355361,2010-06-25T06:00:00Z,AG195
592642.63359222,7881716.362527991,2010-06-25T06:20:00Z,AG195
592632.3307766737,7881731.04887698,2010-06-25T06:40:00Z,AG195
592665.7406767069,7881822.28877172,2010-06-25T07:00:00Z,AG195
592744.3190381111,7881918.02854717,2010-06-25T07:20:00Z,AG195
592836.533264838,7881981.05318399,2010-06-25T07:40:00Z,AG195
592960.840950531,7882128.34400248,2010-06-25T08:00:00Z,AG195
592975.9146254761,7882126.24139186,2010-06-25T08:20:00Z,AG195
593002.875424265,7882126.55515558,2010-06-25T08:40:00Z,AG195
593043.6343896199,7882147.51223945,2010-06-25T09:00:00Z,AG195
593044.197799513,7882153.13798983,2010-06-25T09:20:00Z,AG195
593078.127076235,7882156.34321115,2010-06-25T09:40:00Z,AG195
593080.5316634299,7882145.29895615,2010-06-25T10:00:00Z,AG195
593121.3959259789,7882123.70307682,2010-06-25T10:20:00Z,AG195
593138.2947066592,7882101.778381249,2010-06-25T10:40:00Z,AG195
593175.464841179,7882090.10745821,2010-06-25T11:00:00Z,AG195
593430.059446189,7882065.17370158,2010-06-25T11:20:00Z,AG195
593576.5269855792,7882088.29321424,2010-06-25T11:40:00Z,AG195
593587.2059045649,7882126.51336209,2010-06-25T12:00:00Z,AG195
593588.3757824341,7882125.15653281,2010-06-25T12:20:00Z,AG195
593589.02109505,7882125.82867761,2010-06-25T12:40:00Z,AG195
593588.5943289279,7882126.055997109,2010-06-25T13:00:00Z,AG195
593588.8071382851,7882125.82976804,2010-06-25T13:20:00Z,AG195
593589.7779757339,7882127.400831791,2010-06-25T13:40:00Z,AG195
593598.922778988,7882137.48572678,2010-06-25T14:00:00Z,AG195
593627.0663765939,7882117.97982688,2010-06-25T14:20:00Z,AG195
593671.6563678079,7882029.94604005,2010-06-25T14:40:00Z,AG195
593546.598519187,7881925.44106525,2010-06-25T15:00:00Z,AG195
593515.7733689029,7881901.50761915,2010-06-25T15:20:00Z,AG195
593424.9090484531,7881872.92653404,2010-06-25T15:40:00Z,AG195
593327.8975544869,7881813.53147102,2010-06-25T16:00:00Z,AG195
593296.2697006601,7881799.95840016,2010-06-25T16:20:00Z,AG195
593284.771200319,7881768.72174987,2010-06-25T16:40:00Z,AG195
593276.4339166019,7881770.11497479,2010-06-25T17:00:00Z,AG195
593266.3462111071,7881721.76017068,2010-06-25T17:20:00Z,AG195
593338.0960952409,7881673.21462746,2010-06-25T17:40:00Z,AG195
593406.584097519,7881593.390289541,2010-06-25T18:00:00Z,AG195
593409.0071671159,7881565.00974877,2010-06-25T18:20:00Z,AG195
593408.361880118,7881564.337598389,2010-06-25T18:40:00Z,AG195
593443.473824304,7881505.846468059,2010-06-25T19:00:00Z,AG195
593472.5720434068,7881442.882986631,2010-06-25T19:20:00Z,AG195
593452.262190182,7881361.9343328,2010-06-25T19:40:00Z,AG195
593444.0909141569,7881353.87072501,2010-06-25T20:00:00Z,AG195
593461.0084207801,7881314.83457686,2010-06-25T20:20:00Z,AG195
593459.2934037881,7881314.16787503,2010-06-25T20:40:00Z,AG195
593471.4577970079,7881287.08857901,2010-06-25T21:00:00Z,AG195
593513.3472755582,7881236.217668241,2010-06-25T21:20:00Z,AG195
593760.9386460359,7881015.43837799,2010-06-25T21:40:00Z,AG195
594173.691455443,7880690.46695225,2010-06-25T22:00:00Z,AG195
594670.8929040349,7880377.65803303,2010-06-25T22:20:00Z,AG195
594712.6303683661,7880381.27009662,2010-06-25T22:40:00Z,AG195
594812.9772382769,7880362.06472115,2010-06-25T23:00:00Z,AG195
595003.2644896948,7880255.93730733,2010-06-25T23:20:00Z,AG195
595006.3467370052,7880252.09386785,2010-06-25T23:40:00Z,AG195
595149.0290372429,7880042.64418772,2010-06-26T00:00:00Z,AG195
595390.236495216,7879814.6693836,2010-06-26T00:20:00Z,AG195
595759.928834017,7879488.757406881,2010-06-26T00:40:00Z,AG195
596044.101304355,7879113.97827683,2010-06-26T01:00:00Z,AG195
596297.0433703719,7878904.84106297,2010-06-26T01:20:00Z,AG195
596303.3114529111,7878896.702852139,2010-06-26T01:40:00Z,AG195
596294.028912247,7878880.76618352,2010-06-26T02:00:00Z,AG195
596519.1037080428,7878641.60222443,2010-06-26T02:20:00Z,AG195
596841.4179905491,7878871.57877785,2010-06-26T02:40:00Z,AG195
597006.952291419,7878984.40300143,2010-06-26T03:00:00Z,AG195
597028.1910509071,7878975.5098710805,2010-06-26T03:20:00Z,AG195
597035.818638693,7878981.77362653,2010-06-26T03:40:00Z,AG195
597061.8357927299,7879026.89051411,2010-06-26T04:00:00Z,AG195
597175.3471318579,7879051.28060139,2010-06-26T04:20:00Z,AG195
597283.3266695772,7879081.32803721,2010-06-26T04:40:00Z,AG195
597281.0697257671,7879079.31368551,2010-06-26T05:00:00Z,AG195
597447.8197635959,7879158.355560489,2010-06-26T05:20:00Z,AG195
597444.1878392961,7879159.275452251,2010-06-26T05:40:00Z,AG195
597446.9832113571,7879161.962366199,2010-06-26T06:00:00Z,AG195
597455.891249724,7879207.84510846,2010-06-26T06:20:00Z,AG195
597465.708594603,7879223.553251479,2010-06-26T06:40:00Z,AG195
597472.374973747,7879230.04709292,2010-06-26T07:00:00Z,AG195
597472.3857448482,7879232.07336302,2010-06-26T07:20:00Z,AG195
597496.8690285521,7879189.615469921,2010-06-26T07:40:00Z,AG195
597514.4627249521,7879179.16512681,2010-06-26T08:00:00Z,AG195
597512.673102993,7879184.578184649,2010-06-26T08:20:00Z,AG195
597529.4589894341,7879183.138023641,2010-06-26T08:40:00Z,AG195
597513.2083072161,7879224.87674323,2010-06-26T09:00:00Z,AG195
597520.105395579,7879294.8609375,2010-06-26T09:20:00Z,AG195
597414.5135502461,7879352.15933911,2010-06-26T09:40:00Z,AG195
597362.2462277671,7879379.67975509,2010-06-26T10:00:00Z,AG195
597362.795388675,7879382.37860794,2010-06-26T10:20:00Z,AG195
597364.0705813159,7879380.79580583,2010-06-26T10:40:00Z,AG195
597362.9985571689,7879380.35120279,2010-06-26T11:00:00Z,AG195
597352.740833567,7879382.43198828,2010-06-26T11:20:00Z,AG195
597312.4521258678,7879369.36213476,2010-06-26T11:40:00Z,AG195
597296.9024852559,7879341.75152056,2010-06-26T12:00:00Z,AG195
597276.8784990552,7879277.240465801,2010-06-26T12:20:00Z,AG195
597270.3549675861,7879277.50021893,2010-06-26T12:40:00Z,AG195
597274.1196335721,7879261.26963908,2010-06-26T13:00:00Z,AG195
597274.6484749729,7879260.141096879,2010-06-26T13:20:00Z,AG195
597212.9122220608,7879216.56476746,2010-06-26T13:40:00Z,AG195
596901.5229219869,7878930.70005154,2010-06-26T14:00:00Z,AG195
596283.9905723118,7878863.48259908,2010-06-26T14:20:00Z,AG195
596290.658861926,7878911.17870816,2010-06-26T14:40:00Z,AG195
596107.197887209,7878887.15006628,2010-06-26T15:00:00Z,AG195
595784.846677753,7879078.18528857,2010-06-26T15:20:00Z,AG195
595659.3491524342,7879175.20313876,2010-06-26T15:40:00Z,AG195
595499.8716149402,7879176.48473468,2010-06-26T16:00:00Z,AG195
595437.737106087,7879199.322872631,2010-06-26T16:20:00Z,AG195
595410.6027843208,7879205.99332439,2010-06-26T16:40:00Z,AG195
594982.132704276,7879294.44871898,2010-06-26T17:00:00Z,AG195
594793.5053347817,7879388.63517965,2010-06-26T17:20:00Z,AG195
594710.8022415,7879426.43670661,2010-06-26T17:40:00Z,AG195
594324.6630421001,7879635.785946561,2010-06-26T18:00:00Z,AG195
594246.9674791929,7879732.54762795,2010-06-26T18:20:00Z,AG195
594204.9309631439,7879795.35401123,2010-06-26T18:40:00Z,AG195
594061.523427912,7879927.574864,2010-06-26T19:00:00Z,AG195
594058.4422030201,7879931.6432793,2010-06-26T19:20:00Z,AG195
593978.669768669,7879999.370584221,2010-06-26T19:40:00Z,AG195
593881.3784441381,7880071.915223619,2010-06-26T20:00:00Z,AG195
593848.673339486,7880098.19940582,2010-06-26T20:20:00Z,AG195
593743.8369494089,7880180.68823839,2010-06-26T20:40:00Z,AG195
593640.8502499101,7880269.471038621,2010-06-26T21:00:00Z,AG195
593622.406778153,7880302.6614754,2010-06-26T21:20:00Z,AG195
593608.9954644002,7880315.78831535,2010-06-26T21:40:00Z,AG195
593608.0281588829,7880314.89267098,2010-06-26T22:00:00Z,AG195
593604.9582541279,7880321.21239229,2010-06-26T22:20:00Z,AG195
593562.2487912681,7880378.61705333,2010-06-26T22:40:00Z,AG195
593473.178948313,7880448.865953,2010-06-26T23:00:00Z,AG195
593464.805579644,7880443.05484378,2010-06-26T23:20:00Z,AG195
593463.62319121,7880441.93514277,2010-06-26T23:40:00Z,AG195
593464.5893488158,7880442.60565566,2010-06-27T00:00:00Z,AG195
593463.7358940991,7880443.060292801,2010-06-27T00:20:00Z,AG195
593463.527691295,7880444.18707752,2010-06-27T00:40:00Z,AG195
593467.2887944641,7880447.54509053,2010-06-27T01:00:00Z,AG195
593464.496142642,7880445.30786835,2010-06-27T01:20:00Z,AG195
593462.3613586571,7880446.219322231,2010-06-27T01:40:00Z,AG195
593436.9903165251,7880442.52108099,2010-06-27T02:00:00Z,AG195
593463.10096384,7880444.41439607,2010-06-27T02:20:00Z,AG195
593461.7126661809,7880444.871757681,2010-06-27T02:40:00Z,AG195
593462.142834179,7880445.319856051,2010-06-27T03:00:00Z,AG195
593460.3174876611,7880443.97828519,2010-06-27T03:20:00Z,AG195
593452.630334595,7880467.88279134,2010-06-27T03:40:00Z,AG195
593450.5563213899,7880480.72660926,2010-06-27T04:00:00Z,AG195
593450.456232728,7880482.07798788,2010-06-27T04:20:00Z,AG195
593464.808398916,7880485.60720114,2010-06-27T04:40:00Z,AG195
593473.7235122059,7880492.76642018,2010-06-27T05:00:00Z,AG195
593487.5141767839,7880512.0586148,2010-06-27T05:20:00Z,AG195
593461.8860651151,7880688.92783699,2010-06-27T05:40:00Z,AG195
593410.2274940491,7880879.8884536,2010-06-27T06:00:00Z,AG195
593391.6954765109,7881085.089561701,2010-06-27T06:20:00Z,AG195
593400.1878307111,7881135.253602121,2010-06-27T06:40:00Z,AG195
593409.6754781771,7881170.77817213,2010-06-27T07:00:00Z,AG195
593425.290814041,7881191.18685854,2010-06-27T07:20:00Z,AG195
593436.2574495091,7881180.99952633,2010-06-27T07:40:00Z,AG195
593452.927652215,7881198.47594046,2010-06-27T08:00:00Z,AG195
593454.4332977838,7881200.044287091,2010-06-27T08:20:00Z,AG195
593605.0529618328,7881262.542453029,2010-06-27T08:40:00Z,AG195
593953.4225033569,7881231.49376585,2010-06-27T09:00:00Z,AG195
594044.5285219649,7881182.395881619,2010-06-27T09:20:00Z,AG195
594059.6494649498,7881168.80969898,2010-06-27T09:40:00Z,AG195
594057.297214063,7881169.04689825,2010-06-27T10:00:00Z,AG195
594059.762206553,7881169.934846291,2010-06-27T10:20:00Z,AG195
594056.41143417,7881163.197667,2010-06-27T10:40:00Z,AG195
594066.2226072808,7881136.355130151,2010-06-27T11:00:00Z,AG195
594085.7593811341,7881128.60006189,2010-06-27T11:20:00Z,AG195
594145.8197412612,7881033.50600708,2010-06-27T11:40:00Z,AG195
594216.045751544,7880959.97346705,2010-06-27T12:00:00Z,AG195
594215.5178274522,7880961.327048099,2010-06-27T12:20:00Z,AG195
594249.1388247159,7880904.86812549,2010-06-27T12:40:00Z,AG195
594245.8129060699,7880882.14554219,2010-06-27T13:00:00Z,AG195
594244.333806657,7880885.75546095,2010-06-27T13:20:00Z,AG195
594244.009424127,7880885.081691291,2010-06-27T13:40:00Z,AG195
594243.6954471511,7880886.434174759,2010-06-27T14:00:00Z,AG195
594244.7443491719,7880882.37617488,2010-06-27T14:20:00Z,AG195
594254.4822073869,7880883.00159991,2010-06-27T14:40:00Z,AG195
594269.6264569091,7880894.856509101,2010-06-27T15:00:00Z,AG195
594288.4690122491,7880876.97323832,2010-06-27T15:20:00Z,AG195
594292.5362348141,7880877.40263171,2010-06-27T15:40:00Z,AG195
594487.8323784982,7880786.79030806,2010-06-27T16:00:00Z,AG195
594654.034223803,7880697.001340151,2010-06-27T16:20:00Z,AG195
594699.173459774,7880675.604770351,2010-06-27T16:40:00Z,AG195
594868.617380573,7880406.355944261,2010-06-27T17:00:00Z,AG195
595002.490065983,7880250.98811064,2010-06-27T17:20:00Z,AG195
595325.298179469,7879854.18240434,2010-06-27T17:40:00Z,AG195
595739.3859465431,7879508.22725224,2010-06-27T18:00:00Z,AG195
595994.5884837529,7879177.50376384,2010-06-27T18:20:00Z,AG195
596303.1625770519,7878909.08671091,2010-06-27T18:40:00Z,AG195
596302.2903378411,7878905.93923672,2010-06-27T19:00:00Z,AG195
596287.8665037419,7878847.92710986,2010-06-27T19:20:00Z,AG195
596602.8165182701,7878674.93332101,2010-06-27T19:40:00Z,AG195
596734.6005736858,7878777.58091336,2010-06-27T20:00:00Z,AG195
597204.756826439,7879211.65476138,2010-06-27T20:20:00Z,AG195
597288.896004564,7879264.118162671,2010-06-27T20:40:00Z,AG195
597283.8548420671,7879322.00777853,2010-06-27T21:00:00Z,AG195
597287.5172049908,7879346.97970411,2010-06-27T21:20:00Z,AG195
597310.945643658,7879387.832211861,2010-06-27T21:40:00Z,AG195
597270.1398911609,7879418.443590639,2010-06-27T22:00:00Z,AG195
597157.3355064081,7879447.18498593,2010-06-27T22:20:00Z,AG195
597102.6407664679,7879481.021609049,2010-06-27T22:40:00Z,AG195
597055.4714403921,7879522.02294266,2010-06-27T23:00:00Z,AG195
597001.895953642,7879565.30949864,2010-06-27T23:20:00Z,AG195
596999.338336063,7879567.124203149,2010-06-27T23:40:00Z,AG195
596970.069392184,7879574.70883842,2010-06-28T00:00:00Z,AG195
596956.275591037,7879555.419116711,2010-06-28T00:20:00Z,AG195
596941.0473942868,7879548.069763571,2010-06-28T00:40:00Z,AG195
596927.9729001019,7879563.67401792,2010-06-28T01:00:00Z,AG195
596926.3696255101,7879563.907638451,2010-06-28T01:20:00Z,AG195
596927.4440280889,7879564.80254847,2010-06-28T01:40:00Z,AG195
596924.350392193,7879566.39492792,2010-06-28T02:00:00Z,AG195
596924.0425876048,7879568.87317255,2010-06-28T02:20:00Z,AG195
596926.9169587858,7879667.47239617,2010-06-28T02:40:00Z,AG195
596880.1949653239,7879752.824825991,2010-06-28T03:00:00Z,AG195
596881.9052223781,7879752.59064528,2010-06-28T03:20:00Z,AG195
596880.714332553,7879749.89517153,2010-06-28T03:40:00Z,AG195
596883.521595627,7879754.8335774,2010-06-28T04:00:00Z,AG195
596878.3765537268,7879752.83443082,2010-06-28T04:20:00Z,AG195
596877.7323830079,7879752.3875392005,2010-06-28T04:40:00Z,AG195
596882.4507523798,7879754.61408669,2010-06-28T05:00:00Z,AG195
596814.008338535,7879778.165619809,2010-06-28T05:20:00Z,AG195
596799.222144765,7879773.51557475,2010-06-28T05:40:00Z,AG195
596794.903095508,7879786.146597421,2010-06-28T06:00:00Z,AG195
596766.8484241151,7879780.66595556,2010-06-28T06:20:00Z,AG195
596725.376672292,7879786.7385242,2010-06-28T06:40:00Z,AG195
596713.7245505059,7879788.150849521,2010-06-28T07:00:00Z,AG195
596659.7959343451,7879805.32114346,2010-06-28T07:20:00Z,AG195
596634.946694088,7879799.1479674205,2010-06-28T07:40:00Z,AG195
596565.8460245408,7879779.02353759,2010-06-28T08:00:00Z,AG195
596441.7716835411,7879740.050521759,2010-06-28T08:20:00Z,AG195
596449.6318749267,7879709.16408444,2010-06-28T08:40:00Z,AG195
596434.1590698889,7879695.96178627,2010-06-28T09:00:00Z,AG195
596257.408114268,7879688.334696261,2010-06-28T09:20:00Z,AG195
595812.201840708,7879707.55182858,2010-06-28T09:40:00Z,AG195
595715.2272846941,7879593.23353198,2010-06-28T10:00:00Z,AG195
595671.7579783911,7879482.91349628,2010-06-28T10:20:00Z,AG195
595706.5331030381,7879362.053587239,2010-06-28T10:40:00Z,AG195
595764.8900599348,7879312.216709079,2010-06-28T11:00:00Z,AG195
595764.6749591129,7879311.9926859,2010-06-28T11:20:00Z,AG195
595765.0981060979,7879311.089890389,2010-06-28T11:40:00Z,AG195
595898.9071300521,7879187.460588781,2010-06-28T12:00:00Z,AG195
596302.7169964882,7878905.7118487395,2010-06-28T12:20:00Z,AG195
596293.069284354,7878901.70988063,2010-06-28T12:40:00Z,AG195
596303.0698082842,7878911.78896046,2010-06-28T13:00:00Z,AG195
596211.5123939872,7878892.00645477,2010-06-28T13:20:00Z,AG195
595816.7339456419,7879060.006956281,2010-06-28T13:40:00Z,AG195
595528.1588001469,7879288.46024877,2010-06-28T14:00:00Z,AG195
595123.6490274859,7879521.56293759,2010-06-28T14:20:00Z,AG195
594970.513036443,7879756.50832593,2010-06-28T14:40:00Z,AG195
594933.8128992281,7879795.87369586,2010-06-28T15:00:00Z,AG195
594691.35060318,7879947.524345441,2010-06-28T15:20:00Z,AG195
594652.5775453352,7879999.95824507,2010-06-28T15:40:00Z,AG195
594610.5091993661,7880056.46166571,2010-06-28T16:00:00Z,AG195
594333.277577504,7880416.54599103,2010-06-28T16:20:00Z,AG195
594160.7902819889,7880573.68280209,2010-06-28T16:40:00Z,AG195
594166.475648944,7880618.4575216,2010-06-28T17:00:00Z,AG195
594052.398943773,7880630.7501378,2010-06-28T17:20:00Z,AG195
593909.98179015,7880749.00526522,2010-06-28T17:40:00Z,AG195
593660.4728045241,7880949.30848721,2010-06-28T18:00:00Z,AG195
593543.2109623908,7881071.70985668,2010-06-28T18:20:00Z,AG195
593345.30550895,7881218.61115817,2010-06-28T18:40:00Z,AG195
593177.5384135321,7881360.40401867,2010-06-28T19:00:00Z,AG195
593177.011544022,7881361.98270422,2010-06-28T19:20:00Z,AG195
593092.4134205839,7881429.279816771,2010-06-28T19:40:00Z,AG195
592749.508394612,7881611.13090191,2010-06-28T20:00:00Z,AG195
592578.8706186072,7881694.394905651,2010-06-28T20:20:00Z,AG195
592380.4793805078,7881811.34334953,2010-06-28T20:40:00Z,AG195
592059.014111961,7882047.33255428,2010-06-28T21:00:00Z,AG195
591925.1742047039,7882109.91753778,2010-06-28T21:20:00Z,AG195
591924.4467727098,7882114.198906999,2010-06-28T21:40:00Z,AG195
591922.4029223659,7882111.95770249,2010-06-28T22:00:00Z,AG195
591909.592618024,7882117.42526875,2010-06-28T22:20:00Z,AG195
591900.497240353,7882117.02050227,2010-06-28T22:40:00Z,AG195
591868.4590527018,7882128.21284431,2010-06-28T23:00:00Z,AG195
591657.907540126,7882211.217178961,2010-06-28T23:20:00Z,AG195
591430.0991118199,7882244.998555129,2010-06-28T23:40:00Z,AG195
591190.999420269,7882288.73943363,2010-06-29T00:00:00Z,AG195
591062.9337754769,7882308.51205399,2010-06-29T00:20:00Z,AG195
591061.6433314842,7882307.16759441,2010-06-29T00:40:00Z,AG195
590916.3538198482,7882283.7971279,2010-06-29T01:00:00Z,AG195
590609.2067247311,7882304.67738575,2010-06-29T01:20:00Z,AG195
590192.4404964062,7882354.90939087,2010-06-29T01:40:00Z,AG195
590141.5771070649,7882367.09166109,2010-06-29T02:00:00Z,AG195
590019.913351269,7882361.83470032,2010-06-29T02:20:00Z,AG195
589920.5620900851,7882303.33410253,2010-06-29T02:40:00Z,AG195
589862.9021192539,7882238.32504619,2010-06-29T03:00:00Z,AG195
589867.046723908,7882232.67620543,2010-06-29T03:20:00Z,AG195
589863.763452806,7882239.44654326,2010-06-29T03:40:00Z,AG195
589871.5970968371,7882244.36134099,2010-06-29T04:00:00Z,AG195
589854.6846302701,7882242.4178176,2010-06-29T04:20:00Z,AG195
589860.0401484721,7882243.74246735,2010-06-29T04:40:00Z,AG195
589862.3032148972,7882247.10852924,2010-06-29T05:00:00Z,AG195
589857.7495426859,7882234.74798065,2010-06-29T05:20:00Z,AG195
589843.6746906729,7882244.272823231,2010-06-29T05:40:00Z,AG195
589828.170083227,7882311.44108744,2010-06-29T06:00:00Z,AG195
589815.2344960351,7882444.56346138,2010-06-29T06:20:00Z,AG195
589854.354223566,7882524.747921731,2010-06-29T06:40:00Z,AG195
589838.060862641,7882583.81490295,2010-06-29T07:00:00Z,AG195
589872.6151982719,7882627.32346708,2010-06-29T07:20:00Z,AG195
589878.5386573268,7882657.238407899,2010-06-29T07:40:00Z,AG195
589904.3933231689,7882759.32647935,2010-06-29T08:00:00Z,AG195
589949.584180363,7882943.04649265,2010-06-29T08:20:00Z,AG195
590186.0811203769,7883151.49456448,2010-06-29T08:40:00Z,AG195
590233.223538454,7883165.44706901,2010-06-29T09:00:00Z,AG195
590248.218941163,7883168.975696269,2010-06-29T09:20:00Z,AG195
590258.695597678,7883167.34823557,2010-06-29T09:40:00Z,AG195
590271.3481152729,7883151.30096521,2010-06-29T10:00:00Z,AG195
590277.1152714991,7883149.24634712,2010-06-29T10:20:00Z,AG195
590280.632453351,7883146.52735603,2010-06-29T10:40:00Z,AG195
590292.735976291,7883149.3947293,2010-06-29T11:00:00Z,AG195
590281.051862291,7883166.56296874,2010-06-29T11:20:00Z,AG195
590269.257113779,7883161.21750417,2010-06-29T11:40:00Z,AG195
590302.686553394,7883149.570967531,2010-06-29T12:00:00Z,AG195
590340.9869794159,7883105.93019088,2010-06-29T12:20:00Z,AG195
590457.064485441,7883040.29286347,2010-06-29T12:40:00Z,AG195
590457.269583338,7883038.4907134995,2010-06-29T13:00:00Z,AG195
590456.9497429729,7883038.717430789,2010-06-29T13:20:00Z,AG195
590456.8427600891,7883038.717957541,2010-06-29T13:40:00Z,AG195
590457.48354921,7883038.48966,2010-06-29T14:00:00Z,AG195
590452.601701363,7883024.7800019495,2010-06-29T14:20:00Z,AG195
590453.3494729421,7883024.55117781,2010-06-29T14:40:00Z,AG195
590435.4455775309,7883060.43697826,2010-06-29T15:00:00Z,AG195
590400.090042837,7883093.70692456,2010-06-29T15:20:00Z,AG195
590384.684454357,7883093.78272002,2010-06-29T15:40:00Z,AG195
590372.113150028,7883082.812580261,2010-06-29T16:00:00Z,AG195
590354.306747769,7883095.05785268,2010-06-29T16:20:00Z,AG195
590355.6742783461,7883090.32313556,2010-06-29T16:40:00Z,AG195
590343.193774508,7883097.81421139,2010-06-29T17:00:00Z,AG195
590342.9137861091,7883106.14585877,2010-06-29T17:20:00Z,AG195
590358.1346238551,7883133.763528971,2010-06-29T17:40:00Z,AG195
590362.6788649729,7883144.097732451,2010-06-29T18:00:00Z,AG195
590385.9614046531,7883135.87807961,2010-06-29T18:20:00Z,AG195
590439.3888786919,7883122.556898439,2010-06-29T18:40:00Z,AG195
590458.8726265939,7883103.32386627,2010-06-29T19:00:00Z,AG195
590567.5675062849,7882777.23216104,2010-06-29T19:20:00Z,AG195
590641.1586201139,7882622.64643216,2010-06-29T19:40:00Z,AG195
590651.758585541,7882624.395263,2010-06-29T20:00:00Z,AG195
590656.8984048829,7882603.6567643,2010-06-29T20:20:00Z,AG195
590661.9631579269,7882611.06147626,2010-06-29T20:40:00Z,AG195
590672.9429640009,7882624.740985251,2010-06-29T21:00:00Z,AG195
590695.0935046502,7882625.757340761,2010-06-29T21:20:00Z,AG195
590785.5789145541,7882642.87147136,2010-06-29T21:40:00Z,AG195
590859.0867820429,7882688.212005321,2010-06-29T22:00:00Z,AG195
590864.3210554649,7882686.61011377,2010-06-29T22:20:00Z,AG195
590862.9113700881,7882682.78965879,2010-06-29T22:40:00Z,AG195
590863.116422604,7882680.98750186,2010-06-29T23:00:00Z,AG195
590864.6119287452,7882680.52981831,2010-06-29T23:20:00Z,AG195
590865.785378109,7882679.84858509,2010-06-29T23:40:00Z,AG195
590867.3912061797,7882680.06578412,2010-06-30T00:00:00Z,AG195
590863.00832803,7882680.76289375,2010-06-30T00:20:00Z,AG195
590862.252779223,7882679.415774081,2010-06-30T00:40:00Z,AG195
590861.297746276,7882680.99649813,2010-06-30T01:00:00Z,AG195
590861.7212154411,7882680.093832061,2010-06-30T01:20:00Z,AG195
590884.337456748,7882775.217364971,2010-06-30T01:40:00Z,AG195
590784.622470889,7882968.88291915,2010-06-30T02:00:00Z,AG195
590781.0206619191,7882976.10528489,2010-06-30T02:20:00Z,AG195
590781.2357397251,7882976.32936479,2010-06-30T02:40:00Z,AG195
590780.5971813059,7882977.007948279,2010-06-30T03:00:00Z,AG195
590777.699749653,7882975.221123781,2010-06-30T03:20:00Z,AG195
590778.4397284389,7882973.41632553,2010-06-30T03:40:00Z,AG195
590778.76178887,7882973.63987682,2010-06-30T04:00:00Z,AG195
590851.309585468,7882932.755553091,2010-06-30T04:20:00Z,AG195
590901.9201805589,7882869.240065791,2010-06-30T04:40:00Z,AG195
590900.4637838599,7882791.122712921,2010-06-30T05:00:00Z,AG195
590969.3362645701,7882677.98519006,2010-06-30T05:20:00Z,AG195
591297.5324939971,7882499.84469229,2010-06-30T05:40:00Z,AG195
591803.724652781,7882254.39178738,2010-06-30T06:00:00Z,AG195
591811.418115264,7882252.5521789305,2010-06-30T06:20:00Z,AG195
591840.668370175,7882218.63439933,2010-06-30T06:40:00Z,AG195
592151.383709112,7881885.891473221,2010-06-30T07:00:00Z,AG195
592228.334483657,7881764.60288771,2010-06-30T07:20:00Z,AG195
592323.3862592241,7881669.11444844,2010-06-30T07:40:00Z,AG195
592360.691743055,7881641.909541141,2010-06-30T08:00:00Z,AG195
592365.4863745179,7881638.05797287,2010-06-30T08:20:00Z,AG195
592539.9262344158,7881502.54338298,2010-06-30T08:40:00Z,AG195
592715.2250209579,7881368.14837967,2010-06-30T09:00:00Z,AG195
592714.898413974,7881367.02430837,2010-06-30T09:20:00Z,AG195
592723.184367765,7881355.500101691,2010-06-30T09:40:00Z,AG195
593066.1510720052,7881123.44172634,2010-06-30T10:00:00Z,AG195
593488.259968191,7880805.4184816405,2010-06-30T10:20:00Z,AG195
594201.85593523,7880425.55159438,2010-06-30T10:40:00Z,AG195
594641.396339441,7880175.62950209,2010-06-30T11:00:00Z,AG195
594818.9212535552,7880146.11931048,2010-06-30T11:20:00Z,AG195
595300.1333239228,7879890.111388591,2010-06-30T11:40:00Z,AG195
595917.5937227191,7879303.98875697,2010-06-30T12:00:00Z,AG195
596303.1495681581,7878906.61016393,2010-06-30T12:20:00Z,AG195
596295.4448786351,7878905.97519322,2010-06-30T12:40:00Z,AG195
596302.1727340539,7878903.9135328,2010-06-30T13:00:00Z,AG195
596300.2439010431,7878903.24822398,2010-06-30T13:20:00Z,AG195
596303.456257511,7878903.906790681,2010-06-30T13:40:00Z,AG195
596270.575147135,7878916.01226322,2010-06-30T14:00:00Z,AG195
596302.5089890067,7878906.83867561,2010-06-30T14:20:00Z,AG195
596303.1590291739,7878908.41128907,2010-06-30T14:40:00Z,AG195
596299.5306565489,7878910.00637583,2010-06-30T15:00:00Z,AG195
596239.0750265799,7878926.30925079,2010-06-30T15:20:00Z,AG195
